"ID","Year","113_Cause_Name","Cause_Name_Year","State","Deaths","Age-adjusted_Death_Rate"
"8170",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Colorado","1813","51.5"
"8171",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Connecticut","1828","44"
"8172",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Delaware","407","49.9"
"8173",2003,"Cerebrovascular diseases (I60-I69)","Stroke","District of Columbia","257","46"
"8174",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Florida","9899","44.4"
"8175",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Georgia","4301","65.6"
"8176",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Hawaii","752","55.7"
"8177",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Idaho","762","60.5"
"8178",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Illinois","6909","55.4"
"8179",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Indiana","3627","58.7"
"8180",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Iowa","2081","54.5"
"8181",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Kansas","1758","57.5"
"8182",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Kentucky","2442","61.3"
"8183",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Louisiana","2526","61.4"
"8184",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Maine","802","52.2"
"8185",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Maryland","2734","54.7"
"8186",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Massachusetts","3407","46.5"
"8187",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Michigan","5470","54.5"
"8188",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Minnesota","2550","47.9"
"8189",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Mississippi","1736","63.6"
"8190",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Missouri","3580","57.7"
"8191",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Montana","576","56.1"
"8192",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Nebraska","1094","54.7"
"8193",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Nevada","1028","57.8"
"8194",2003,"Cerebrovascular diseases (I60-I69)","Stroke","New Hampshire","536","43"
"8195",2003,"Cerebrovascular diseases (I60-I69)","Stroke","New Jersey","3966","43.1"
"8196",2003,"Cerebrovascular diseases (I60-I69)","Stroke","New Mexico","770","44.6"
"8197",2003,"Cerebrovascular diseases (I60-I69)","Stroke","New York","7281","35.7"
"8198",2003,"Cerebrovascular diseases (I60-I69)","Stroke","North Carolina","5203","66.4"
"8199",2003,"Cerebrovascular diseases (I60-I69)","Stroke","North Dakota","476","56.7"
"8200",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Ohio","6910","56.6"
"8201",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Oklahoma","2485","68.9"
"8202",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Oregon","2554","66.7"
"8203",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Pennsylvania","8261","52.8"
"8204",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Rhode Island","565","42.9"
"8205",2003,"Cerebrovascular diseases (I60-I69)","Stroke","South Carolina","2748","71.2"
"8206",2003,"Cerebrovascular diseases (I60-I69)","Stroke","South Dakota","476","50.4"
"8207",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Tennessee","3883","69.2"
"8208",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Texas","10303","60.8"
"8209",2003,"Cerebrovascular diseases (I60-I69)","Stroke","United States","157689","54.6"
"8210",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Utah","876","55.2"
"8211",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Vermont","306","46.2"
"8212",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Virginia","3938","60.6"
"8213",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Washington","3595","62.4"
"8214",2003,"Cerebrovascular diseases (I60-I69)","Stroke","West Virginia","1309","61.2"
"8215",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Wisconsin","3216","53.1"
"8216",2003,"Cerebrovascular diseases (I60-I69)","Stroke","Wyoming","253","53.9"
"8217",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Alabama","2434","52.4"
"8218",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Alaska","147","46.9"
"8219",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Arizona","2560","46.5"
"8220",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Arkansas","1500","50.1"
"8221",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","California","13448","44.2"
"8222",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Colorado","1931","54"
"8223",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Connecticut","1445","36.1"
"8224",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Delaware","339","40.6"
"8225",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","District of Columbia","137","24.7"
"8226",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Florida","9087","40.4"
"8227",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Georgia","3254","48.7"
"8228",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Hawaii","287","21.1"
"8229",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Idaho","601","47.9"
"8230",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Illinois","4858","39.5"
"8231",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Indiana","3264","52.8"
"8232",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Iowa","1674","46.6"
"8233",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Kansas","1443","49.5"
"8234",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Kentucky","2391","58.4"
"8235",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Louisiana","1731","41.4"
"8236",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Maine","782","51.3"
"8237",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Maryland","1986","39.5"
"8238",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Massachusetts","2765","38.9"
"8239",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Michigan","4472","44.6"
"8240",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Minnesota","1832","35.8"
"8241",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Mississippi","1394","50.7"
"8242",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Missouri","2939","47.9"
"8243",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Montana","588","58.3"
"8244",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Nebraska","894","47"
"8245",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Nevada","1173","62.9"
"8246",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","New Hampshire","531","42.8"
"8247",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","New Jersey","2910","31.9"
"8248",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","New Mexico","936","53.3"
"8249",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","New York","6709","33.3"
"8250",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","North Carolina","3887","48.2"
"8251",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","North Dakota","302","39.1"
"8252",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Ohio","5927","48.5"
"8253",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Oklahoma","2160","59"
"8254",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Oregon","1819","48.5"
"8255",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Pennsylvania","6046","39.2"
"8256",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Rhode Island","495","39"
"8257",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","South Carolina","1913","47.4"
"8258",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","South Dakota","379","42.9"
"8259",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Tennessee","3067","52.8"
"8260",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Texas","7567","43.8"
"8261",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","United States","126382","43.7"
"8262",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Utah","569","35"
"8263",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Vermont","301","46.2"
"8264",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Virginia","2983","45"
"8265",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Washington","2652","46.6"
"8266",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","West Virginia","1296","59.2"
"8267",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Wisconsin","2299","39.1"
"8268",2003,"Chronic lower respiratory diseases (J40-J47)","CLRD","Wyoming","278","57.6"
"8269",2003,"Diabetes mellitus (E10-E14)","Diabetes","Alabama","1414","30.4"
"8270",2003,"Diabetes mellitus (E10-E14)","Diabetes","Alaska","102","27.7"
"8271",2003,"Diabetes mellitus (E10-E14)","Diabetes","Arizona","1153","20.9"
"8272",2003,"Diabetes mellitus (E10-E14)","Diabetes","Arkansas","884","29.9"
"8273",2003,"Diabetes mellitus (E10-E14)","Diabetes","California","7093","22.8"
"8274",2003,"Diabetes mellitus (E10-E14)","Diabetes","Colorado","708","19.1"
"8275",2003,"Diabetes mellitus (E10-E14)","Diabetes","Connecticut","665","16.8"
"8276",2003,"Diabetes mellitus (E10-E14)","Diabetes","Delaware","239","28.4"
"8277",2003,"Diabetes mellitus (E10-E14)","Diabetes","District of Columbia","179","32.4"
"8278",2003,"Diabetes mellitus (E10-E14)","Diabetes","Florida","4762","21.9"
"8279",2003,"Diabetes mellitus (E10-E14)","Diabetes","Georgia","1717","24.4"
"8280",2003,"Diabetes mellitus (E10-E14)","Diabetes","Hawaii","202","14.8"
"8281",2003,"Diabetes mellitus (E10-E14)","Diabetes","Idaho","358","28.3"
"8282",2003,"Diabetes mellitus (E10-E14)","Diabetes","Illinois","3044","24.6"
"8283",2003,"Diabetes mellitus (E10-E14)","Diabetes","Indiana","1731","27.8"
"8284",2003,"Diabetes mellitus (E10-E14)","Diabetes","Iowa","727","20.2"
"8285",2003,"Diabetes mellitus (E10-E14)","Diabetes","Kansas","676","23.2"
"8286",2003,"Diabetes mellitus (E10-E14)","Diabetes","Kentucky","1296","31.6"
"8287",2003,"Diabetes mellitus (E10-E14)","Diabetes","Louisiana","1740","40.9"
"8288",2003,"Diabetes mellitus (E10-E14)","Diabetes","Maine","398","26.2"
"8289",2003,"Diabetes mellitus (E10-E14)","Diabetes","Maryland","1454","28.2"
"8290",2003,"Diabetes mellitus (E10-E14)","Diabetes","Massachusetts","1424","20.2"
"8291",2003,"Diabetes mellitus (E10-E14)","Diabetes","Michigan","2640","26.2"
"8292",2003,"Diabetes mellitus (E10-E14)","Diabetes","Minnesota","1276","24.9"
"8293",2003,"Diabetes mellitus (E10-E14)","Diabetes","Mississippi","680","24.4"
"8294",2003,"Diabetes mellitus (E10-E14)","Diabetes","Missouri","1666","27.1"
"8295",2003,"Diabetes mellitus (E10-E14)","Diabetes","Montana","261","25.8"
"8296",2003,"Diabetes mellitus (E10-E14)","Diabetes","Nebraska","407","21.1"
"8297",2003,"Diabetes mellitus (E10-E14)","Diabetes","Nevada","301","15"
"8298",2003,"Diabetes mellitus (E10-E14)","Diabetes","New Hampshire","300","23.6"
"8299",2003,"Diabetes mellitus (E10-E14)","Diabetes","New Jersey","2484","27.2"
"8300",2003,"Diabetes mellitus (E10-E14)","Diabetes","New Mexico","599","33.2"
"8301",2003,"Diabetes mellitus (E10-E14)","Diabetes","New York","4227","21"
"8302",2003,"Diabetes mellitus (E10-E14)","Diabetes","North Carolina","2388","29.1"
"8303",2003,"Diabetes mellitus (E10-E14)","Diabetes","North Dakota","211","27"
"8304",2003,"Diabetes mellitus (E10-E14)","Diabetes","Ohio","3731","30.6"
"8305",2003,"Diabetes mellitus (E10-E14)","Diabetes","Oklahoma","1104","30.4"
"8306",2003,"Diabetes mellitus (E10-E14)","Diabetes","Oregon","1032","27.3"
"8307",2003,"Diabetes mellitus (E10-E14)","Diabetes","Pennsylvania","3732","24.8"
"8308",2003,"Diabetes mellitus (E10-E14)","Diabetes","Rhode Island","252","20.4"
"8309",2003,"Diabetes mellitus (E10-E14)","Diabetes","South Carolina","1161","28.3"
"8310",2003,"Diabetes mellitus (E10-E14)","Diabetes","South Dakota","203","23"
"8311",2003,"Diabetes mellitus (E10-E14)","Diabetes","Tennessee","1855","31.7"
"8312",2003,"Diabetes mellitus (E10-E14)","Diabetes","Texas","5668","31.6"
"8313",2003,"Diabetes mellitus (E10-E14)","Diabetes","United States","74219","25.5"
"8314",2003,"Diabetes mellitus (E10-E14)","Diabetes","Utah","520","31.5"
"8315",2003,"Diabetes mellitus (E10-E14)","Diabetes","Vermont","183","27.7"
"8316",2003,"Diabetes mellitus (E10-E14)","Diabetes","Virginia","1587","23"
"8317",2003,"Diabetes mellitus (E10-E14)","Diabetes","Washington","1509","26.1"
"8318",2003,"Diabetes mellitus (E10-E14)","Diabetes","West Virginia","807","37.1"
"8319",2003,"Diabetes mellitus (E10-E14)","Diabetes","Wisconsin","1331","22.7"
"8320",2003,"Diabetes mellitus (E10-E14)","Diabetes","Wyoming","138","27.8"
"8321",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Alabama","13150","288.5"
"8322",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Alaska","626","185.5"
"8323",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Arizona","10887","202.2"
"8324",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Arkansas","7786","262.5"
"8325",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","California","68864","225.1"
"8326",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Colorado","6499","180.3"
"8327",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Connecticut","8389","204.1"
"8328",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Delaware","2027","247.2"
"8329",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","District of Columbia","1630","291.9"
"8330",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Florida","48141","217.3"
"8331",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Georgia","17188","255.2"
"8332",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Hawaii","2461","182.2"
"8333",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Idaho","2566","202.1"
"8334",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Illinois","29816","239.2"
"8335",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Indiana","15467","249.4"
"8336",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Iowa","7840","210.9"
"8337",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Kansas","6491","214.7"
"8338",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Kentucky","11319","279.2"
"8339",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Louisiana","11540","277.5"
"8340",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Maine","3106","203"
"8341",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Maryland","12164","239.8"
"8342",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Massachusetts","14634","201.5"
"8343",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Michigan","26010","258"
"8344",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Minnesota","8144","154.1"
"8345",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Mississippi","8683","317.1"
"8346",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Missouri","16410","264.9"
"8347",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Montana","1984","193.3"
"8348",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Nebraska","3954","199.6"
"8349",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Nevada","4599","244"
"8350",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","New Hampshire","2725","216.7"
"8351",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","New Jersey","22043","239.9"
"8352",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","New Mexico","3402","194.8"
"8353",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","New York","55276","270.9"
"8354",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","North Carolina","18674","233.3"
"8355",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","North Dakota","1632","201.8"
"8356",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Ohio","30667","251.2"
"8357",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Oklahoma","11061","304.9"
"8358",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Oregon","7049","184.4"
"8359",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Pennsylvania","38075","246.2"
"8360",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Rhode Island","3011","231.9"
"8361",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","South Carolina","9510","240.1"
"8362",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","South Dakota","1943","210.2"
"8363",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Tennessee","15919","277.6"
"8364",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Texas","41779","241.2"
"8365",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","United States","685089","236.3"
"8366",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Utah","3018","187.4"
"8367",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Vermont","1349","204.1"
"8368",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Virginia","14756","222.1"
"8369",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Washington","11185","192.8"
"8370",2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","West Virginia","6186","288.1"
