ID,Cause_Name,Deaths,Age-adjusted_Death_Rate,State
9143,Kidney disease,586,10.4,Tennessee
9144,Kidney disease,2166,12.7,Texas
9145,Kidney disease,40974,14.4,United States
9146,Kidney disease,184,11.7,Utah
9147,Kidney disease,53,8.3,Vermont
9148,Kidney disease,1236,19,Virginia
9149,Kidney disease,306,5.4,Washington
9150,Kidney disease,462,21.6,West Virginia
9151,Kidney disease,852,14.5,Wisconsin
9152,Kidney disease,43,9.2,Wyoming
9153,Unintentional injuries,2211,49.5,Alabama
9154,Unintentional injuries,345,60.5,Alaska
9155,Unintentional injuries,2475,47.6,Arizona
9156,Unintentional injuries,1277,46.5,Arkansas
9157,Unintentional injuries,8132,24.5,California
9158,Unintentional injuries,1720,41.6,Colorado
9159,Unintentional injuries,1056,29.5,Connecticut
9160,Unintentional injuries,290,36.6,Delaware
9161,Unintentional injuries,223,38.4,District of Columbia
9162,Unintentional injuries,6969,40.5,Florida
9163,Unintentional injuries,3396,43.8,Georgia
9164,Unintentional injuries,372,29.8,Hawaii
9165,Unintentional injuries,568,44.2,Idaho
9166,Unintentional injuries,4077,32.8,Illinois
9167,Unintentional injuries,2185,35.8,Indiana
9168,Unintentional injuries,1051,32.5,Iowa
9169,Unintentional injuries,1156,41.4,Kansas
9170,Unintentional injuries,1990,49.1,Kentucky
9171,Unintentional injuries,2029,46.5,Louisiana
9172,Unintentional injuries,490,36.3,Maine
9173,Unintentional injuries,1339,25.8,Maryland
9174,Unintentional injuries,1506,22.2,Massachusetts
9175,Unintentional injuries,3291,33.3,Michigan
9176,All causes,9815,809.3,New Hampshire
9177,Unintentional injuries,1797,35.4,Minnesota
9178,Unintentional injuries,1571,56,Mississippi
9179,Unintentional injuries,2455,42.5,Missouri
9180,Unintentional injuries,468,50.1,Montana
9181,Unintentional injuries,633,34.8,Nebraska
9182,Unintentional injuries,739,37,Nevada
9183,Unintentional injuries,374,30.3,New Hampshire
9184,Unintentional injuries,2405,27.8,New Jersey
9185,Unintentional injuries,1020,57.7,New Mexico
9186,Unintentional injuries,4982,25.7,New York
9187,Unintentional injuries,3438,42.6,North Carolina
9188,Unintentional injuries,238,33.9,North Dakota
9189,Unintentional injuries,3857,33.4,Ohio
9190,Unintentional injuries,1700,48.5,Oklahoma
9191,Unintentional injuries,1313,36.9,Oregon
9192,Unintentional injuries,4552,34.6,Pennsylvania
9193,Unintentional injuries,293,25.3,Rhode Island
9194,Unintentional injuries,1960,49,South Carolina
9195,Unintentional injuries,382,47.3,South Dakota
9196,Unintentional injuries,2709,47.3,Tennessee
9197,Unintentional injuries,7920,39.7,Texas
9198,Unintentional injuries,101537,35.7,United States
9199,Unintentional injuries,643,32.5,Utah
9200,Unintentional injuries,230,36.8,Vermont
9201,Unintentional injuries,2432,35.2,Virginia
9202,Unintentional injuries,2072,35.2,Washington
9203,Unintentional injuries,834,44.7,West Virginia
9204,Unintentional injuries,2100,37.5,Wisconsin
9205,Unintentional injuries,272,55.5,Wyoming
9206,All causes,45316,1002.1,Alabama
9207,All causes,2974,831.3,Alaska
9208,All causes,41058,795.9,Arizona
9209,All causes,27759,955.4,Arkansas
9210,All causes,234044,783.2,California
9211,All causes,28294,796.1,Colorado
9212,All causes,29827,772.1,Connecticut
9213,All causes,7112,903.1,Delaware
9214,All causes,5951,1049.9,District of Columbia
9215,All causes,167269,806.1,Florida
9216,All causes,64485,966.4,Georgia
9217,All causes,8394,660.4,Hawaii
9218,All causes,9753,803.5,Idaho
9219,All causes,105430,863.5,Illinois
9220,All causes,55198,912.7,Indiana
9221,All causes,27791,780.1,Iowa
9222,All causes,24647,844.4,Kansas
9223,All causes,39861,997.1,Kentucky
9224,All causes,41757,1013.1,Louisiana
9225,All causes,12421,848.7,Maine
9226,All causes,43839,888,Maryland
9227,All causes,56754,811.4,Massachusetts
9228,All causes,86424,884,Michigan
9229,All causes,37735,748.2,Minnesota
9230,All causes,28259,1034.3,Mississippi
9231,All causes,54982,913.4,Missouri
9232,All causes,8265,844.1,Montana
9233,All causes,15174,796.6,Nebraska
9234,All causes,16285,923.5,Nevada
9235,All causes,74710,840.3,New Jersey
9236,All causes,14129,829.5,New Mexico
9237,All causes,159240,806.6,New York
9238,All causes,70934,917.1,North Carolina
9239,All causes,6048,780.2,North Dakota
9240,All causes,108027,912.4,Ohio
9241,All causes,34682,968.5,Oklahoma
9242,All causes,30158,830.5,Oregon
9243,All causes,129729,878.5,Pennsylvania
9244,All causes,10021,816.9,Rhode Island
9245,All causes,36612,949.6,South Carolina
9246,All causes,6923,790,South Dakota
9247,All causes,55151,979.5,Tennessee
9248,All causes,152779,888.9,Texas
9249,All causes,2416425,858.8,United States
9250,All causes,12662,785.2,Utah
9251,All causes,5201,819.6,Vermont
9252,All causes,56280,869.9,Virginia
9253,All causes,44642,799.4,Washington
9254,All causes,20967,1000.9,West Virginia
9255,All causes,46628,812.5,Wisconsin
9256,All causes,4029,858.8,Wyoming
9257,Alzheimer's disease,1103,25.1,Alabama
9258,Alzheimer's disease,44,18.9,Alaska
9259,Alzheimer's disease,1108,22.7,Arizona
9260,Alzheimer's disease,452,15.3,Arkansas
9261,Alzheimer's disease,4935,17.2,California
9262,Alzheimer's disease,852,26.4,Colorado
9263,Alzheimer's disease,573,14,Connecticut
9264,Alzheimer's disease,135,18,Delaware
9265,Alzheimer's disease,99,17.5,District of Columbia
9266,Alzheimer's disease,3643,16.4,Florida
9267,Alzheimer's disease,1419,24.1,Georgia
9268,Alzheimer's disease,122,9.8,Hawaii
9269,Alzheimer's disease,294,24.7,Idaho
9270,Alzheimer's disease,2163,17.5,Illinois
9271,Alzheimer's disease,1231,20.5,Indiana
9272,Alzheimer's disease,863,21.8,Iowa
9273,Alzheimer's disease,642,20.5,Kansas
9274,Alzheimer's disease,966,25.1,Kentucky
9275,Alzheimer's disease,957,24.6,Louisiana
9276,Alzheimer's disease,471,31.3,Maine
9277,Alzheimer's disease,948,20.5,Maryland
9278,Alzheimer's disease,1533,20.9,Massachusetts
9279,Alzheimer's disease,1803,18.8,Michigan
9280,Alzheimer's disease,1173,22.1,Minnesota
9281,Alzheimer's disease,449,16.8,Mississippi
9282,Alzheimer's disease,1106,17.8,Missouri
9283,Alzheimer's disease,249,24.9,Montana
9284,Alzheimer's disease,430,21,Nebraska
9285,Alzheimer's disease,211,14.9,Nevada
9286,Alzheimer's disease,305,25.6,New Hampshire
9287,Alzheimer's disease,1376,15.3,New Jersey
9288,Alzheimer's disease,297,18.6,New Mexico
9289,Alzheimer's disease,1705,8.5,New York
9290,Alzheimer's disease,1786,24.6,North Carolina
9291,Alzheimer's disease,224,25.5,North Dakota
9292,Alzheimer's disease,2367,20,Ohio
9293,Alzheimer's disease,682,19,Oklahoma
9294,Alzheimer's disease,1030,27.6,Oregon
9295,Alzheimer's disease,2753,17.6,Pennsylvania
9296,Alzheimer's disease,251,18.8,Rhode Island
9297,Alzheimer's disease,881,24.9,South Carolina
9298,Alzheimer's disease,156,16,South Dakota
9299,Alzheimer's disease,1148,21.2,Tennessee
9300,Alzheimer's disease,3439,21.9,Texas
9301,Alzheimer's disease,53852,19.3,United States
9302,Alzheimer's disease,314,21,Utah
9303,Alzheimer's disease,149,23.3,Vermont
9304,Alzheimer's disease,1184,19.8,Virginia
9305,Alzheimer's disease,2050,37.1,Washington
9306,Alzheimer's disease,398,19,West Virginia
9307,Alzheimer's disease,1269,21.1,Wisconsin
9308,Alzheimer's disease,114,25.4,Wyoming
9309,Stroke,2998,66.9,Alabama
9310,Stroke,158,57.9,Alaska
9311,Stroke,2480,49,Arizona
9312,Stroke,2256,76.8,Arkansas
9313,Stroke,18088,62.1,California
9314,Stroke,1825,54.7,Colorado
9315,Stroke,2003,50.1,Connecticut
9316,Stroke,383,50.1,Delaware
9317,Stroke,265,47.1,District of Columbia
9318,Stroke,10414,48.2,Florida
9319,Stroke,4312,68.3,Georgia
9320,Stroke,766,60.6,Hawaii
9321,Stroke,781,65.4,Idaho
9322,Stroke,7230,59.1,Illinois
9323,Stroke,3877,64.3,Indiana
9324,Stroke,2218,59.1,Iowa
9325,Stroke,1848,60.9,Kansas
9326,Stroke,2557,65.2,Kentucky
9327,Stroke,2638,65.4,Louisiana
9328,Stroke,822,55.2,Maine
9329,Stroke,2882,60.2,Maryland
9330,Stroke,3535,49.3,Massachusetts
9331,Stroke,5701,58.8,Michigan
9332,Stroke,2727,52.8,Minnesota
9333,Stroke,1935,71.5,Mississippi
9334,Stroke,3796,62,Missouri
9335,Stroke,578,58.1,Montana
9336,Stroke,1130,57.5,Nebraska
9337,Stroke,913,55.4,Nevada
9338,Stroke,633,52.9,New Hampshire
9339,Stroke,4007,44.8,New Jersey
9340,Stroke,824,50.1,New Mexico
9341,Stroke,7706,38.8,New York
9342,Stroke,5401,72.1,North Carolina
9343,Stroke,507,60.8,North Dakota
9344,Stroke,6891,58.1,Ohio
9345,Stroke,2384,66.4,Oklahoma
9346,Stroke,2588,70.2,Oregon
9347,Stroke,8619,56.4,Pennsylvania
9348,Stroke,614,48.2,Rhode Island
9349,Stroke,2832,76.2,South Carolina
9350,Stroke,490,52.9,South Dakota
9351,Stroke,4037,73.1,Tennessee
9352,Stroke,10612,65,Texas
9353,Stroke,163538,58.4,United States
9354,Stroke,870,57.2,Utah
9355,Stroke,323,50.9,Vermont
9356,Stroke,4129,66.3,Virginia
9357,Stroke,3765,68.1,Washington
9358,Stroke,1272,60.1,West Virginia
9359,Stroke,3658,62.4,Wisconsin
9360,Stroke,260,56.7,Wyoming
9361,CLRD,2204,48.3,Alabama
9362,CLRD,147,49.9,Alaska
9363,CLRD,2499,47.7,Arizona
9364,CLRD,1368,46.5,Arkansas
9365,CLRD,12965,44.4,California
9366,CLRD,1836,53.9,Colorado
9367,CLRD,1486,38.2,Connecticut
9368,CLRD,306,38.3,Delaware
9369,CLRD,150,26.8,District of Columbia
9370,CLRD,8954,41.2,Florida
9371,CLRD,3097,48.3,Georgia
9372,CLRD,280,21.9,Hawaii
9373,CLRD,581,48.6,Idaho
9374,CLRD,4776,39.5,Illinois
9375,CLRD,3136,52.1,Indiana
9376,CLRD,1552,43.6,Iowa
9377,CLRD,1444,50.1,Kansas
9378,CLRD,2265,56.6,Kentucky
9379,CLRD,1763,43.2,Louisiana
9380,CLRD,800,54.4,Maine
9381,CLRD,1907,39.5,Maryland
9382,CLRD,2810,40.2,Massachusetts
9383,CLRD,4148,42.5,Michigan
9384,CLRD,1909,38.8,Minnesota
9385,CLRD,1333,49.1,Mississippi
9386,CLRD,2882,47.8,Missouri
9387,CLRD,583,59.3,Montana
9388,CLRD,882,46.6,Nebraska
9389,CLRD,1136,65.6,Nevada
9390,CLRD,616,51.4,New Hampshire
9391,CLRD,2911,32.6,New Jersey
9392,CLRD,775,45.8,New Mexico
9393,CLRD,6906,35,New York
9394,CLRD,3514,45.6,North Carolina
9395,CLRD,308,39.6,North Dakota
9396,CLRD,5881,49.3,Ohio
9397,CLRD,1922,53.3,Oklahoma
9398,CLRD,1726,47.9,Oregon
9399,CLRD,5845,38.6,Pennsylvania
9400,CLRD,511,41.3,Rhode Island
9401,CLRD,1731,44.8,South Carolina
9402,CLRD,362,41.7,South Dakota
9403,CLRD,2941,52.2,Tennessee
9404,CLRD,7739,46.7,Texas
9405,CLRD,123013,43.9,United States
9406,CLRD,525,33.9,Utah
9407,CLRD,305,48.5,Vermont
9408,CLRD,2744,43.1,Virginia
9409,CLRD,2634,48.1,Washington
9410,CLRD,1273,59.2,West Virginia
9411,CLRD,2375,41.6,Wisconsin
9412,CLRD,270,57.9,Wyoming
9413,Diabetes,1344,29.6,Alabama
9414,Diabetes,80,22.8,Alaska
9415,Diabetes,1058,20.3,Arizona
9416,Diabetes,756,26,Arkansas
9417,Diabetes,6395,21.5,California
9418,Diabetes,667,18.8,Colorado
9419,Diabetes,759,19.7,Connecticut
9420,Diabetes,218,27.5,Delaware
9421,Diabetes,209,37.4,District of Columbia
9422,Diabetes,4631,22.1,Florida
9423,Diabetes,1475,22.1,Georgia
9424,Diabetes,173,13.5,Hawaii
9425,Diabetes,318,26.4,Idaho
9426,Diabetes,3092,25.5,Illinois
9427,Diabetes,1677,27.7,Indiana
9428,Diabetes,709,20.1,Iowa
9429,Diabetes,721,25.2,Kansas
9430,Diabetes,1099,27.3,Kentucky
9431,Diabetes,1734,41.9,Louisiana
9432,Diabetes,398,27.1,Maine
9433,Diabetes,1458,29.4,Maryland
9434,Diabetes,1422,20.5,Massachusetts
9435,Diabetes,2655,27.1,Michigan
9436,Diabetes,1213,24.4,Minnesota
9437,Diabetes,661,24.3,Mississippi
9438,Diabetes,1535,25.6,Missouri
9439,Diabetes,229,23.3,Montana
9440,Diabetes,400,21.3,Nebraska
9441,Diabetes,322,17.5,Nevada
9442,Diabetes,291,23.9,New Hampshire
9443,Diabetes,2556,28.7,New Jersey
9444,Diabetes,538,31.5,New Mexico
9445,Diabetes,3844,19.5,New York
9446,Diabetes,2181,27.9,North Carolina
9447,Diabetes,196,25.8,North Dakota
9448,Diabetes,3750,31.5,Ohio
9449,Diabetes,1065,29.7,Oklahoma
9450,Diabetes,1011,28,Oregon
9451,Diabetes,3826,25.9,Pennsylvania
9452,Diabetes,265,21.9,Rhode Island
9453,Diabetes,1088,27.7,South Carolina
9454,Diabetes,212,24.4,South Dakota
9455,Diabetes,1746,30.7,Tennessee
9456,Diabetes,5456,31.9,Texas
9457,Diabetes,71372,25.4,United States
9458,Diabetes,509,32.2,Utah
9459,Diabetes,155,24.3,Vermont
9460,Diabetes,1613,24.6,Virginia
9461,Diabetes,1403,25.3,Washington
9462,Diabetes,802,37.7,West Virginia
9463,Diabetes,1337,23.5,Wisconsin
9464,Diabetes,120,25.7,Wyoming
9465,Heart disease,13207,292.7,Alabama
9466,Heart disease,603,189.1,Alaska
9467,Heart disease,10588,207.3,Arizona
9468,Heart disease,8263,281.8,Arkansas
9469,Heart disease,68234,233.6,California
9470,Heart disease,6293,183.3,Colorado
9471,Heart disease,8582,218,Connecticut
9472,Heart disease,2033,261.2,Delaware
9473,Heart disease,1761,312.8,District of Columbia
9474,Heart disease,50629,236,Florida
9475,Heart disease,17478,271.4,Georgia
9476,Heart disease,2310,181.7,Hawaii
9477,Heart disease,2489,207,Idaho
9478,Heart disease,30990,253.8,Illinois
9479,Heart disease,15682,259.8,Indiana
9480,Heart disease,8250,225.1,Iowa
9481,Heart disease,6716,225.6,Kansas
9482,Heart disease,11808,297.3,Kentucky
9483,Heart disease,11474,282.6,Louisiana
9484,Heart disease,3272,220.7,Maine
9485,Heart disease,12310,253.8,Maryland
9486,Heart disease,15144,213.5,Massachusetts
9487,Heart disease,26896,276.4,Michigan
9488,Heart disease,8760,172,Minnesota
9489,Heart disease,9050,333.5,Mississippi
9490,Heart disease,16633,273.4,Missouri
9491,Heart disease,1970,199,Montana
9492,Heart disease,4150,212,Nebraska
9493,Heart disease,4393,257.8,Nevada
9494,Heart disease,2835,234.6,New Hampshire
9495,Heart disease,22704,254,New Jersey
9496,Heart disease,3423,204.8,New Mexico
9497,Heart disease,56643,284.9,New York
9498,Heart disease,18792,246.1,North Carolina
9499,Heart disease,1700,212.3,North Dakota
9500,Heart disease,32453,273.5,Ohio
9501,Heart disease,10840,301.6,Oklahoma
9502,Heart disease,7075,193.2,Oregon
9503,Heart disease,39438,261.1,Pennsylvania
9504,Heart disease,3076,244.3,Rhode Island
9505,Heart disease,9471,248.6,South Carolina
9506,Heart disease,1985,219.9,South Dakota
9507,Heart disease,15688,280.6,Tennessee
9508,Heart disease,43199,259.1,Texas
9509,Heart disease,700142,249.5,United States
9510,Heart disease,2896,187.7,Utah
9511,Heart disease,1429,224.1,Vermont
9512,Heart disease,14913,234.5,Virginia
9513,Heart disease,11281,203.3,Washington
9514,Heart disease,6325,298.8,West Virginia
9515,Heart disease,13023,224.3,Wisconsin
9516,Heart disease,985,211.9,Wyoming
9517,Influenza and pneumonia,1105,24.9,Alabama
9518,Influenza and pneumonia,36,13.1,Alaska
9519,Influenza and pneumonia,1133,22.6,Arizona
9520,Influenza and pneumonia,735,25.1,Arkansas
9521,Influenza and pneumonia,8129,28.1,California
9522,Influenza and pneumonia,650,19.3,Colorado
9523,Influenza and pneumonia,854,21.1,Connecticut
9524,Influenza and pneumonia,181,23.8,Delaware
9525,Influenza and pneumonia,86,15.3,District of Columbia
9526,Influenza and pneumonia,3317,15.5,Florida
9527,Influenza and pneumonia,1515,24.4,Georgia
9528,Influenza and pneumonia,207,16.4,Hawaii
9529,Influenza and pneumonia,239,19.9,Idaho
9530,Influenza and pneumonia,2659,21.6,Illinois
9531,Influenza and pneumonia,1184,19.7,Indiana
9532,Influenza and pneumonia,877,22.9,Iowa
9533,Cancer,8967,183.8,Minnesota
9534,Influenza and pneumonia,561,18.4,Kansas
9535,Influenza and pneumonia,1114,28.6,Kentucky
9536,Influenza and pneumonia,941,23.7,Louisiana
9537,Influenza and pneumonia,269,18,Maine
9538,Influenza and pneumonia,928,19.5,Maryland
9539,Influenza and pneumonia,1770,24.4,Massachusetts
9540,Influenza and pneumonia,2076,21.5,Michigan
9541,Influenza and pneumonia,828,15.7,Minnesota
9542,Influenza and pneumonia,754,28,Mississippi
9543,Influenza and pneumonia,1604,26.1,Missouri
9544,Influenza and pneumonia,193,19.4,Montana
9545,Influenza and pneumonia,296,14.6,Nebraska
9546,Influenza and pneumonia,352,22.1,Nevada
9547,Influenza and pneumonia,216,18,New Hampshire
9548,Influenza and pneumonia,1893,21.2,New Jersey
9549,Influenza and pneumonia,398,24.3,New Mexico
9550,Influenza and pneumonia,5085,25.5,New York
9551,Influenza and pneumonia,1780,24.1,North Carolina
9552,Influenza and pneumonia,162,18.9,North Dakota
9553,Influenza and pneumonia,2401,20.3,Ohio
9554,Influenza and pneumonia,913,25.5,Oklahoma
9555,Influenza and pneumonia,575,15.5,Oregon
9556,Influenza and pneumonia,2735,17.9,Pennsylvania
9557,Influenza and pneumonia,295,22.8,Rhode Island
9558,Influenza and pneumonia,754,20.5,South Carolina
9559,Influenza and pneumonia,188,19.8,South Dakota
9560,Influenza and pneumonia,1617,29.5,Tennessee
9561,Influenza and pneumonia,3608,22.2,Texas
9562,Influenza and pneumonia,62034,22.2,United States
9563,Influenza and pneumonia,411,27.2,Utah
9564,Influenza and pneumonia,133,20.7,Vermont
9565,Influenza and pneumonia,1481,24.1,Virginia
9566,Influenza and pneumonia,965,17.4,Washington
9567,Influenza and pneumonia,483,23,West Virginia
9568,Influenza and pneumonia,1236,20.8,Wisconsin
9569,Influenza and pneumonia,112,24.5,Wyoming
9570,Suicide,512,11.4,Alabama
9571,Suicide,102,15.9,Alaska
9572,Suicide,767,14.8,Arizona
9573,Suicide,382,14.3,Arkansas
9574,Suicide,2831,8.5,California
9575,Suicide,722,16.5,Colorado
9576,Suicide,283,8.1,Connecticut
9577,Suicide,108,13.5,Delaware
9578,Suicide,40,6.5,District of Columbia
9579,Suicide,2314,13.5,Florida
9580,Suicide,935,11.4,Georgia
9581,Suicide,136,10.9,Hawaii
9582,Suicide,210,16.3,Idaho
9583,Suicide,1139,9.2,Illinois
9584,Suicide,715,11.7,Indiana
9585,Suicide,304,10.2,Iowa
9586,Suicide,293,10.9,Kansas
9587,Suicide,495,12.1,Kentucky
9588,Cancer,5958,217.1,Mississippi
9589,Suicide,493,11.2,Louisiana
9590,Suicide,161,12.1,Maine
9591,Suicide,454,8.4,Maryland
9592,Suicide,426,6.5,Massachusetts
9593,Suicide,1051,10.5,Michigan
9594,Suicide,480,9.6,Minnesota
9595,Suicide,328,11.7,Mississippi
9596,Suicide,725,12.8,Missouri
9597,Suicide,175,19.3,Montana
9598,Suicide,187,10.9,Nebraska
9599,Suicide,387,18.7,Nevada
9600,Suicide,167,13.2,New Hampshire
9601,Suicide,588,6.8,New Jersey
9602,Suicide,362,20.3,New Mexico
9603,Suicide,1253,6.5,New York
9604,Suicide,997,12,North Carolina
9605,Suicide,79,12.7,North Dakota
9606,Suicide,1219,10.6,Ohio
9607,Suicide,515,14.9,Oklahoma
9608,Suicide,505,14.4,Oregon
9609,Suicide,1276,10.2,Pennsylvania
9610,Suicide,88,8.1,Rhode Island
9611,Suicide,467,11.4,South Carolina
9612,Suicide,105,14,South Dakota
9613,Suicide,711,12.2,Tennessee
9614,Suicide,2225,10.9,Texas
9615,Suicide,30622,10.7,United States
9616,Suicide,321,15.5,Utah
9617,Suicide,72,11.4,Vermont
9618,Suicide,797,11,Virginia
9619,Suicide,712,11.9,Washington
9620,Suicide,286,15,West Virginia
9621,Suicide,639,11.7,Wisconsin
9622,Suicide,83,16.4,Wyoming
9623,Cancer,9801,213,Alabama
9624,Cancer,689,193.7,Alaska
9625,Cancer,9143,173.8,Arizona
9626,Cancer,6092,208.8,Arkansas
9627,Cancer,53924,180.2,California
9628,Cancer,6145,170.9,Colorado
9629,Cancer,7093,187.6,Connecticut
9630,Cancer,1786,221,Delaware
9631,Cancer,1327,237.5,District of Columbia
9632,Cancer,39090,187.4,Florida
9633,Cancer,13818,202.8,Georgia
9634,Cancer,2024,157.2,Hawaii
9635,Cancer,2093,172.8,Idaho
9636,Cancer,24778,205.1,Illinois
9637,Cancer,12831,211.9,Indiana
9638,Cancer,6404,188.9,Iowa
9639,Cancer,5448,193.8,Kansas
9640,Cancer,9358,229.7,Kentucky
9641,Cancer,9517,228,Louisiana
9642,Cancer,3045,208.3,Maine
9643,Cancer,10322,205.4,Maryland
9644,Cancer,13750,201.2,Massachusetts
9645,Cancer,19689,199.9,Michigan
9646,Cancer,12365,207.1,Missouri
9647,Cancer,1956,199.4,Montana
9648,Cancer,3389,185.5,Nebraska
9649,Cancer,3815,205.1,Nevada
9650,Cancer,2398,195.9,New Hampshire
9651,Cancer,18165,204.4,New Jersey
9652,Cancer,2900,167.3,New Mexico
9653,Cancer,36975,188.4,New York
9654,Cancer,16065,202.7,North Carolina
9655,Cancer,1391,189.2,North Dakota
9656,Cancer,24804,208.4,Ohio
9657,Cancer,7411,206.3,Oklahoma
9658,Cancer,7057,196.5,Oregon
9659,Cancer,29914,204.4,Pennsylvania
