ID,Cause_Name,State
10115,Influenza and pneumonia,Montana
10116,Influenza and pneumonia,Nebraska
10117,Influenza and pneumonia,Nevada
10118,Influenza and pneumonia,New Hampshire
10119,Influenza and pneumonia,New Jersey
10120,Influenza and pneumonia,New Mexico
10121,Influenza and pneumonia,New York
10122,Influenza and pneumonia,North Carolina
10123,Influenza and pneumonia,North Dakota
10124,Influenza and pneumonia,Ohio
10125,Influenza and pneumonia,Oklahoma
10126,Influenza and pneumonia,Oregon
10127,Influenza and pneumonia,Pennsylvania
10128,Influenza and pneumonia,Rhode Island
10129,Influenza and pneumonia,South Carolina
10130,Influenza and pneumonia,South Dakota
10131,Influenza and pneumonia,Tennessee
10132,Influenza and pneumonia,Texas
10133,Influenza and pneumonia,United States
10134,Influenza and pneumonia,Utah
10135,Influenza and pneumonia,Vermont
10136,Influenza and pneumonia,Virginia
10137,Influenza and pneumonia,Washington
10138,Influenza and pneumonia,West Virginia
10139,Influenza and pneumonia,Wisconsin
10140,Influenza and pneumonia,Wyoming
10141,Suicide,Alabama
10142,Suicide,Alaska
10143,Suicide,Arizona
10144,Suicide,Arkansas
10145,Suicide,California
10146,Suicide,Colorado
10147,Suicide,Connecticut
10148,Suicide,Delaware
10149,Suicide,District of Columbia
10150,Suicide,Florida
10151,Suicide,Georgia
10152,Suicide,Hawaii
10153,Suicide,Idaho
10154,Suicide,Illinois
10155,Suicide,Indiana
10156,Suicide,Iowa
10157,Suicide,Kansas
10158,Suicide,Kentucky
10159,Suicide,Louisiana
10160,Suicide,Maine
10161,Suicide,Maryland
10162,Suicide,Massachusetts
10163,Suicide,Michigan
10164,Suicide,Minnesota
10165,Suicide,Mississippi
10166,Suicide,Missouri
10167,Suicide,Montana
10168,Suicide,Nebraska
10169,Suicide,Nevada
10170,Suicide,New Hampshire
10171,Suicide,New Jersey
10172,Suicide,New Mexico
10173,Suicide,New York
10174,Suicide,North Carolina
10175,Suicide,North Dakota
10176,Suicide,Ohio
10177,Suicide,Oklahoma
10178,Suicide,Oregon
10179,Suicide,Pennsylvania
10180,Suicide,Rhode Island
10181,Suicide,South Carolina
10182,Suicide,South Dakota
10183,Suicide,Tennessee
10184,Suicide,Texas
10185,Suicide,United States
10186,Suicide,Utah
10187,Suicide,Vermont
10188,Suicide,Virginia
10189,Suicide,Washington
10190,Suicide,West Virginia
10191,Suicide,Wisconsin
10192,Suicide,Wyoming
10193,Cancer,Alabama
10194,Cancer,Alaska
10195,Cancer,Arizona
10196,Cancer,Arkansas
10197,Cancer,California
10198,Cancer,Colorado
10199,Cancer,Connecticut
10200,Cancer,Delaware
10201,Cancer,District of Columbia
10202,Cancer,Florida
10203,Cancer,Georgia
10204,Cancer,Hawaii
10205,Cancer,Idaho
10206,Cancer,Illinois
10207,Cancer,Indiana
10208,Cancer,Iowa
10209,Cancer,Kansas
10210,Cancer,Kentucky
10211,Cancer,Louisiana
10212,Cancer,Maine
10213,Cancer,Maryland
10214,Cancer,Massachusetts
10215,Cancer,Michigan
10216,Cancer,Minnesota
10217,Cancer,Mississippi
10218,Cancer,Missouri
10219,Cancer,Montana
10220,Cancer,Nebraska
10221,Cancer,Nevada
10222,Cancer,New Hampshire
10223,Cancer,New Jersey
10224,Cancer,New Mexico
10225,Cancer,New York
10226,Cancer,North Carolina
10227,Cancer,North Dakota
10228,Cancer,Ohio
10229,Cancer,Oklahoma
10230,Cancer,Oregon
10231,Cancer,Pennsylvania
10232,Cancer,Rhode Island
10233,Cancer,South Carolina
10234,Cancer,South Dakota
10235,Cancer,Tennessee
10236,Cancer,Texas
10237,Cancer,United States
10238,Cancer,Utah
10239,Cancer,Vermont
10240,Cancer,Virginia
10241,Cancer,Washington
10242,Cancer,West Virginia
10243,Cancer,Wisconsin
10244,Cancer,Wyoming
10245,Kidney disease,Alabama
10246,Kidney disease,Alaska
10247,Kidney disease,Arizona
10248,Kidney disease,Arkansas
10249,Kidney disease,California
10250,Kidney disease,Colorado
10251,Kidney disease,Connecticut
10252,Kidney disease,Delaware
10253,Kidney disease,District of Columbia
10254,Kidney disease,Florida
10255,Kidney disease,Georgia
10256,Kidney disease,Hawaii
10257,Kidney disease,Idaho
10258,Kidney disease,Illinois
10259,Kidney disease,Indiana
10260,Kidney disease,Iowa
10261,Kidney disease,Kansas
10262,Kidney disease,Kentucky
10263,Kidney disease,Louisiana
10264,Kidney disease,Maine
10265,Kidney disease,Maryland
10266,Kidney disease,Massachusetts
10267,Kidney disease,Michigan
10268,Kidney disease,Minnesota
10269,Kidney disease,Mississippi
10270,Kidney disease,Missouri
10271,Kidney disease,Montana
10272,Kidney disease,Nebraska
10273,Kidney disease,Nevada
10274,Kidney disease,New Hampshire
10275,Kidney disease,New Jersey
10276,Kidney disease,New Mexico
10277,Kidney disease,New York
10278,Kidney disease,North Carolina
10279,Kidney disease,North Dakota
10280,Kidney disease,Ohio
10281,Kidney disease,Oklahoma
10282,Kidney disease,Oregon
10283,Kidney disease,Pennsylvania
10284,Kidney disease,Rhode Island
10285,Kidney disease,South Carolina
10286,Kidney disease,South Dakota
10287,Kidney disease,Tennessee
10288,Kidney disease,Texas
10289,Kidney disease,United States
10290,Kidney disease,Utah
10291,Kidney disease,Vermont
10292,Kidney disease,Virginia
10293,Kidney disease,Washington
10294,Kidney disease,West Virginia
10295,Kidney disease,Wisconsin
10296,Kidney disease,Wyoming
10297,Unintentional injuries,Alabama
10298,Unintentional injuries,Alaska
10299,Unintentional injuries,Arizona
10300,Unintentional injuries,Arkansas
10301,Unintentional injuries,California
10302,Unintentional injuries,Colorado
10303,Unintentional injuries,Connecticut
10304,Unintentional injuries,Delaware
10305,Unintentional injuries,District of Columbia
10306,Unintentional injuries,Florida
10307,Unintentional injuries,Georgia
10308,Unintentional injuries,Hawaii
10309,Unintentional injuries,Idaho
10310,Unintentional injuries,Illinois
10311,Unintentional injuries,Indiana
10312,Unintentional injuries,Iowa
10313,Unintentional injuries,Kansas
10314,Unintentional injuries,Kentucky
10315,Unintentional injuries,Louisiana
10316,Unintentional injuries,Maine
10317,Unintentional injuries,Maryland
10318,All causes,Montana
10319,Unintentional injuries,Massachusetts
10320,Unintentional injuries,Michigan
10321,Unintentional injuries,Minnesota
10322,Unintentional injuries,Mississippi
10323,Unintentional injuries,Missouri
10324,Unintentional injuries,Montana
10325,Unintentional injuries,Nebraska
10326,Unintentional injuries,Nevada
10327,Unintentional injuries,New Hampshire
10328,Unintentional injuries,New Jersey
10329,Unintentional injuries,New Mexico
10330,Unintentional injuries,New York
10331,Unintentional injuries,North Carolina
10332,Unintentional injuries,North Dakota
10333,Unintentional injuries,Ohio
10334,Unintentional injuries,Oklahoma
10335,Unintentional injuries,Oregon
10336,Unintentional injuries,Pennsylvania
10337,Unintentional injuries,Rhode Island
10338,Unintentional injuries,South Carolina
10339,Unintentional injuries,South Dakota
10340,Unintentional injuries,Tennessee
10341,Unintentional injuries,Texas
10342,Unintentional injuries,United States
10343,Unintentional injuries,Utah
10344,Unintentional injuries,Vermont
10345,Unintentional injuries,Virginia
10346,Unintentional injuries,Washington
10347,Unintentional injuries,West Virginia
10348,Unintentional injuries,Wisconsin
10349,Unintentional injuries,Wyoming
10350,All causes,Alabama
10351,All causes,Alaska
10352,All causes,Arizona
10353,All causes,Arkansas
10354,All causes,California
10355,All causes,Colorado
10356,All causes,Connecticut
10357,All causes,Delaware
10358,All causes,District of Columbia
10359,All causes,Florida
10360,All causes,Georgia
10361,All causes,Hawaii
10362,All causes,Idaho
10363,All causes,Illinois
10364,All causes,Indiana
10365,All causes,Iowa
10366,All causes,Kansas
10367,All causes,Kentucky
10368,All causes,Louisiana
10369,All causes,Maine
10370,All causes,Maryland
10371,All causes,Massachusetts
10372,All causes,Michigan
10373,All causes,Minnesota
10374,All causes,Mississippi
10375,All causes,Missouri
10376,All causes,Nebraska
10377,All causes,Nevada
10378,All causes,New Hampshire
10379,All causes,New Jersey
10380,All causes,New Mexico
10381,All causes,New York
10382,All causes,North Carolina
10383,All causes,North Dakota
10384,All causes,Ohio
10385,All causes,Oklahoma
10386,All causes,Oregon
10387,All causes,Pennsylvania
10388,All causes,Rhode Island
10389,All causes,South Carolina
10390,All causes,South Dakota
10391,All causes,Tennessee
10392,All causes,Texas
10393,All causes,United States
10394,All causes,Utah
10395,All causes,Vermont
10396,All causes,Virginia
10397,All causes,Washington
10398,All causes,West Virginia
10399,All causes,Wisconsin
10400,All causes,Wyoming
10401,Alzheimer's disease,Alabama
10402,Alzheimer's disease,Alaska
10403,Alzheimer's disease,Arizona
10404,Alzheimer's disease,Arkansas
10405,Alzheimer's disease,California
10406,Alzheimer's disease,Colorado
10407,Alzheimer's disease,Connecticut
10408,Alzheimer's disease,Delaware
10409,Alzheimer's disease,District of Columbia
10410,Alzheimer's disease,Florida
10411,Alzheimer's disease,Georgia
10412,Alzheimer's disease,Hawaii
10413,Alzheimer's disease,Idaho
10414,Alzheimer's disease,Illinois
10415,Alzheimer's disease,Indiana
10416,Alzheimer's disease,Iowa
10417,Alzheimer's disease,Kansas
10418,Alzheimer's disease,Kentucky
10419,Alzheimer's disease,Louisiana
10420,Alzheimer's disease,Maine
10421,Alzheimer's disease,Maryland
10422,Alzheimer's disease,Massachusetts
10423,Alzheimer's disease,Michigan
10424,Alzheimer's disease,Minnesota
10425,Alzheimer's disease,Mississippi
10426,Alzheimer's disease,Missouri
10427,Alzheimer's disease,Montana
10428,Alzheimer's disease,Nebraska
10429,Alzheimer's disease,Nevada
10430,Alzheimer's disease,New Hampshire
10431,Alzheimer's disease,New Jersey
10432,Alzheimer's disease,New Mexico
10433,Alzheimer's disease,New York
10434,Alzheimer's disease,North Carolina
10435,Alzheimer's disease,North Dakota
10436,Alzheimer's disease,Ohio
10437,Alzheimer's disease,Oklahoma
10438,Alzheimer's disease,Oregon
10439,Alzheimer's disease,Pennsylvania
10440,Alzheimer's disease,Rhode Island
10441,Alzheimer's disease,South Carolina
10442,Alzheimer's disease,South Dakota
10443,Alzheimer's disease,Tennessee
10444,Alzheimer's disease,Texas
10445,Alzheimer's disease,United States
10446,Alzheimer's disease,Utah
10447,Alzheimer's disease,Vermont
10448,Alzheimer's disease,Virginia
10449,Alzheimer's disease,Washington
10450,Alzheimer's disease,West Virginia
10451,Alzheimer's disease,Wisconsin
10452,Alzheimer's disease,Wyoming
10453,Stroke,Alabama
10454,Stroke,Alaska
10455,Stroke,Arizona
10456,Stroke,Arkansas
10457,Stroke,California
10458,Stroke,Colorado
10459,Stroke,Connecticut
10460,Stroke,Delaware
10461,Stroke,District of Columbia
10462,Stroke,Florida
10463,Stroke,Georgia
10464,Stroke,Hawaii
10465,Stroke,Idaho
10466,Stroke,Illinois
10467,Stroke,Indiana
10468,Stroke,Iowa
10469,Stroke,Kansas
10470,Stroke,Kentucky
10471,Stroke,Louisiana
10472,Stroke,Maine
10473,Stroke,Maryland
10474,Stroke,Massachusetts
10475,Stroke,Michigan
10476,Stroke,Minnesota
10477,Stroke,Mississippi
10478,Stroke,Missouri
10479,Stroke,Montana
10480,Stroke,Nebraska
10481,Stroke,Nevada
10482,Stroke,New Hampshire
10483,Stroke,New Jersey
10484,Stroke,New Mexico
10485,Stroke,New York
10486,Stroke,North Carolina
10487,Stroke,North Dakota
10488,Stroke,Ohio
10489,Stroke,Oklahoma
10490,Stroke,Oregon
10491,Stroke,Pennsylvania
10492,Stroke,Rhode Island
10493,Stroke,South Carolina
10494,Stroke,South Dakota
10495,Stroke,Tennessee
10496,Stroke,Texas
10497,Stroke,United States
10498,Stroke,Utah
10499,Stroke,Vermont
10500,Stroke,Virginia
10501,Stroke,Washington
10502,Stroke,West Virginia
10503,Stroke,Wisconsin
10504,Stroke,Wyoming
10505,CLRD,Alabama
10506,CLRD,Alaska
10507,CLRD,Arizona
10508,CLRD,Arkansas
10509,CLRD,California
10510,CLRD,Colorado
10511,CLRD,Connecticut
10512,CLRD,Delaware
10513,CLRD,District of Columbia
10514,CLRD,Florida
10515,CLRD,Georgia
10516,CLRD,Hawaii
10517,CLRD,Idaho
10518,CLRD,Illinois
10519,CLRD,Indiana
10520,CLRD,Iowa
10521,CLRD,Kansas
10522,CLRD,Kentucky
10523,CLRD,Louisiana
10524,CLRD,Maine
10525,CLRD,Maryland
10526,CLRD,Massachusetts
10527,CLRD,Michigan
10528,CLRD,Minnesota
10529,CLRD,Mississippi
10530,CLRD,Missouri
10531,CLRD,Montana
10532,CLRD,Nebraska
10533,CLRD,Nevada
10534,CLRD,New Hampshire
10535,CLRD,New Jersey
10536,CLRD,New Mexico
10537,CLRD,New York
10538,CLRD,North Carolina
10539,CLRD,North Dakota
10540,CLRD,Ohio
10541,CLRD,Oklahoma
10542,CLRD,Oregon
10543,CLRD,Pennsylvania
10544,CLRD,Rhode Island
10545,CLRD,South Carolina
10546,CLRD,South Dakota
10547,CLRD,Tennessee
10548,CLRD,Texas
10549,CLRD,United States
10550,CLRD,Utah
10551,CLRD,Vermont
10552,CLRD,Virginia
10553,CLRD,Washington
10554,CLRD,West Virginia
10555,CLRD,Wisconsin
10556,CLRD,Wyoming
10557,Diabetes,Alabama
10558,Diabetes,Alaska
10559,Diabetes,Arizona
10560,Diabetes,Arkansas
10561,Diabetes,California
10562,Diabetes,Colorado
10563,Diabetes,Connecticut
10564,Diabetes,Delaware
10565,Diabetes,District of Columbia
10566,Diabetes,Florida
10567,Diabetes,Georgia
10568,Diabetes,Hawaii
10569,Diabetes,Idaho
10570,Diabetes,Illinois
10571,Diabetes,Indiana
10572,Diabetes,Iowa
10573,Diabetes,Kansas
10574,Diabetes,Kentucky
10575,Diabetes,Louisiana
10576,Diabetes,Maine
10577,Diabetes,Maryland
10578,Diabetes,Massachusetts
10579,Diabetes,Michigan
10580,Diabetes,Minnesota
10581,Diabetes,Mississippi
10582,Diabetes,Missouri
10583,Diabetes,Montana
10584,Diabetes,Nebraska
10585,Diabetes,Nevada
10586,Diabetes,New Hampshire
10587,Diabetes,New Jersey
10588,Diabetes,New Mexico
10589,Diabetes,New York
10590,Diabetes,North Carolina
10591,Diabetes,North Dakota
10592,Diabetes,Ohio
10593,Diabetes,Oklahoma
10594,Diabetes,Oregon
10595,Diabetes,Pennsylvania
10596,Diabetes,Rhode Island
10597,Diabetes,South Carolina
10598,Diabetes,South Dakota
10599,Diabetes,Tennessee
10600,Diabetes,Texas
10601,Diabetes,United States
10602,Diabetes,Utah
10603,Diabetes,Vermont
10604,Diabetes,Virginia
10605,Diabetes,Washington
10606,Diabetes,West Virginia
10607,Diabetes,Wisconsin
10608,Diabetes,Wyoming
10609,Heart disease,Alabama
10610,Heart disease,Alaska
10611,Heart disease,Arizona
10612,Heart disease,Arkansas
10613,Heart disease,California
10614,Heart disease,Colorado
10615,Heart disease,Connecticut
10616,Heart disease,Delaware
10617,Heart disease,District of Columbia
10618,Heart disease,Florida
10619,Heart disease,Georgia
10620,Heart disease,Hawaii
10621,Heart disease,Idaho
10622,Heart disease,Illinois
10623,Heart disease,Indiana
10624,Heart disease,Iowa
10625,Heart disease,Kansas
10626,Heart disease,Kentucky
10627,Heart disease,Louisiana
10628,Heart disease,Maine
10629,Heart disease,Maryland
10630,Heart disease,Massachusetts
10631,Heart disease,Michigan
10632,Heart disease,Minnesota
10633,Heart disease,Mississippi
10634,Heart disease,Missouri
10635,Heart disease,Montana
10636,Heart disease,Nebraska
10637,Heart disease,Nevada
10638,Heart disease,New Hampshire
10639,Heart disease,New Jersey
10640,Heart disease,New Mexico
10641,Heart disease,New York
10642,Heart disease,North Carolina
10643,Heart disease,North Dakota
10644,Heart disease,Ohio
10645,Heart disease,Oklahoma
10646,Heart disease,Oregon
10647,Heart disease,Pennsylvania
10648,Heart disease,Rhode Island
10649,Heart disease,South Carolina
10650,Heart disease,South Dakota
10651,Heart disease,Tennessee
10652,Heart disease,Texas
10653,Heart disease,United States
10654,Heart disease,Utah
10655,Heart disease,Vermont
10656,Heart disease,Virginia
10657,Heart disease,Washington
10658,Heart disease,West Virginia
10659,Heart disease,Wisconsin
10660,Heart disease,Wyoming
10661,Influenza and pneumonia,Alabama
10662,Influenza and pneumonia,Alaska
10663,Influenza and pneumonia,Arizona
10664,Influenza and pneumonia,Arkansas
10665,Influenza and pneumonia,California
10666,Influenza and pneumonia,Colorado
10667,Influenza and pneumonia,Connecticut
10668,Influenza and pneumonia,Delaware
10669,Influenza and pneumonia,District of Columbia
10670,Influenza and pneumonia,Florida
10671,Influenza and pneumonia,Georgia
10672,Influenza and pneumonia,Hawaii
10673,Influenza and pneumonia,Idaho
10674,Influenza and pneumonia,Illinois
10675,Cancer,Massachusetts
10676,Influenza and pneumonia,Indiana
10677,Influenza and pneumonia,Iowa
10678,Influenza and pneumonia,Kansas
10679,Influenza and pneumonia,Kentucky
10680,Influenza and pneumonia,Louisiana
10681,Influenza and pneumonia,Maine
10682,Influenza and pneumonia,Maryland
10683,Influenza and pneumonia,Massachusetts
10684,Influenza and pneumonia,Michigan
10685,Influenza and pneumonia,Minnesota
10686,Influenza and pneumonia,Mississippi
10687,Influenza and pneumonia,Missouri
10688,Influenza and pneumonia,Montana
10689,Influenza and pneumonia,Nebraska
10690,Influenza and pneumonia,Nevada
10691,Influenza and pneumonia,New Hampshire
10692,Influenza and pneumonia,New Jersey
10693,Influenza and pneumonia,New Mexico
10694,Influenza and pneumonia,New York
10695,Influenza and pneumonia,North Carolina
10696,Influenza and pneumonia,North Dakota
10697,Influenza and pneumonia,Ohio
10698,Influenza and pneumonia,Oklahoma
10699,Influenza and pneumonia,Oregon
10700,Influenza and pneumonia,Pennsylvania
10701,Influenza and pneumonia,Rhode Island
10702,Influenza and pneumonia,South Carolina
10703,Influenza and pneumonia,South Dakota
10704,Influenza and pneumonia,Tennessee
10705,Influenza and pneumonia,Texas
10706,Influenza and pneumonia,United States
10707,Influenza and pneumonia,Utah
10708,Influenza and pneumonia,Vermont
10709,Influenza and pneumonia,Virginia
10710,Influenza and pneumonia,Washington
10711,Influenza and pneumonia,West Virginia
10712,Influenza and pneumonia,Wisconsin
10713,Influenza and pneumonia,Wyoming
10714,Suicide,Alabama
